"Date"	"Lineage"	"Frequency"	"% Frequency"
2023-11-06	"BA.2.86.1"	14	"1%"
2023-11-06	"DV.7.1.4"	21	"1%"
2023-11-06	"EG.5.1"	45	"2%"
2023-11-06	"EG.5.1.1"	95	"4%"
2023-11-06	"EG.5.1.13"	28	"1%"
2023-11-06	"EG.5.1.3"	42	"2%"
2023-11-06	"EG.5.1.4"	47	"2%"
2023-11-06	"EG.5.1.6"	20	"1%"
2023-11-06	"EG.5.1.8"	15	"1%"
2023-11-06	"EG.6.1"	28	"1%"
2023-11-06	"FL.1.5.1"	44	"2%"
2023-11-06	"GK.1.1"	27	"1%"
2023-11-06	"HK.13"	15	"1%"
2023-11-06	"HK.20.1"	9	"0%"
2023-11-06	"HK.26"	38	"1%"
2023-11-06	"HK.27.1"	8	"0%"
2023-11-06	"HK.3"	133	"5%"
2023-11-06	"HK.3.2"	10	"0%"
2023-11-06	"HK.3.2.1"	14	"1%"
2023-11-06	"HN.5"	20	"1%"
2023-11-06	"HV.1"	878	"34%"
2023-11-06	"HV.1.1"	26	"1%"
2023-11-06	"HV.1.4"	12	"0%"
2023-11-06	"HV.1.5"	12	"0%"
2023-11-06	"HV.1.6"	27	"1%"
2023-11-06	"HV.1.6.1"	15	"1%"
2023-11-06	"JD.1.1"	50	"2%"
2023-11-06	"JD.1.1.1"	26	"1%"
2023-11-06	"JD.1.1.7"	4	"0%"
2023-11-06	"JF.1"	48	"2%"
2023-11-06	"JF.4"	11	"0%"
2023-11-06	"JG.3"	58	"2%"
2023-11-06	"JG.3.1"	4	"0%"
2023-11-06	"JG.3.2"	31	"1%"
2023-11-06	"JN.1"	12	"0%"
2023-11-06	"JN.1.1"	6	"0%"
2023-11-06	"JN.1.2"	7	"0%"
2023-11-06	"JN.1.22"	0	"0%"
2023-11-06	"JN.1.4"	8	"0%"
2023-11-06	"JN.1.7"	0	"0%"
2023-11-06	"JN.1.8"	2	"0%"
2023-11-06	"JN.1.8.1"	0	"0%"
2023-11-06	"JN.1.9"	1	"0%"
2023-11-06	"JN.2"	22	"1%"
2023-11-06	"JN.2.5"	0	"0%"
2023-11-06	"KC.1"	28	"1%"
2023-11-06	"KL.1"	2	"0%"
2023-11-06	"other lineages"	561	"22%"
2023-11-06	"XBB.1.16"	18	"1%"
2023-11-06	"XBB.1.16.6"	43	"2%"
2023-11-13	"BA.2.86.1"	16	"1%"
2023-11-13	"DV.7.1.4"	14	"1%"
2023-11-13	"EG.5.1"	32	"1%"
2023-11-13	"EG.5.1.1"	106	"4%"
2023-11-13	"EG.5.1.13"	17	"1%"
2023-11-13	"EG.5.1.3"	42	"2%"
2023-11-13	"EG.5.1.4"	70	"3%"
2023-11-13	"EG.5.1.6"	38	"2%"
2023-11-13	"EG.5.1.8"	5	"0%"
