"lineage"	"sel_coeff"	"low_CI"	"high_CI"	"size"	"region"	"Highlight"	"lineType"	"reference"
"NL.3"	0.03016297	0.00436	0.05597	13	"Ontario"	0	"dashed"	"KP.3.1.1"
"XEL"	0.02984799	0.01572	0.04397	44	"Ontario"	0	"dashed"	"KP.3.1.1"
"MC.1"	0.02980373	0.02304	0.03656	204	"British Columbia"	0	"dashed"	"KP.3.1.1"
"MC.1"	0.02969736	0.02708	0.03232	1262	"Canada"	0	"dashed"	"KP.3.1.1"
"XEC.2"	0.02963371	0.00348	0.05579	11	"Alberta"	0	"dashed"	"KP.3.1.1"
"KP.2.5"	0.02954614	0	0.06059	11	"Ontario"	0	"dashed"	"KP.3.1.1"
"MC.1*"	0.02949131	0.0269	0.03208	1289	"Canada"	0	"dashed"	"KP.3*"
"MC.13.1"	0.02906067	0.01955	0.03857	95	"Ontario"	0	"dashed"	"KP.3.1.1"
"MC.1*"	0.02884927	0.0222	0.0355	206	"British Columbia"	0	"dashed"	"KP.3*"
"XEC.2"	0.02870859	0.0214	0.03602	139	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.1"	0.02776646	0.02329	0.03224	457	"Alberta"	0	"dashed"	"KP.3.1.1"
"MC.14"	0.02750856	0.01571	0.03931	60	"Ontario"	0	"dashed"	"KP.3.1.1"
"MC.11"	0.02743341	0.01297	0.0419	36	"New Brunswick"	0	"dashed"	"KP.3.1.1"
"MC.11*"	0.02743341	0.01297	0.0419	36	"New Brunswick"	0	"dashed"	"KP.3*"
"MC.1*"	0.02731785	0.02288	0.03176	459	"Alberta"	0	"dashed"	"KP.3*"
"MC.10.1"	0.02695362	0.00538	0.04853	13	"Quebec"	0	"dashed"	"KP.3.1.1"
"MC.1*"	0.02676437	0.02251	0.03102	516	"Ontario"	0	"dashed"	"KP.3*"
"MC.1"	0.02673259	0.02241	0.03105	496	"Ontario"	0	"dashed"	"KP.3.1.1"
"MC.8*"	0.02663474	0.01695	0.03632	88	"Ontario"	0	"dashed"	"KP.3*"
"MC.10.1"	0.02626696	0.00983	0.04271	26	"New Brunswick"	0	"dashed"	"KP.3.1.1"
"XEC.2"	0.0258157	0.00202	0.04961	14	"British Columbia"	0	"dashed"	"KP.3.1.1"
"MC.8.1"	0.02558991	0.01625	0.03493	79	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.1.1"	0.02473175	0.00501	0.04445	20	"Ontario"	0	"dashed"	"KP.3.1.1"
"JN.1.18.6"	0.02466058	0.00632	0.043	20	"Canada"	0	"dashed"	"KP.3.1.1"
"XEC.2"	0.02464895	0.01571	0.03359	99	"Ontario"	0	"dashed"	"KP.3.1.1"
"MC.19"	0.02455948	0.00258	0.04654	14	"Alberta"	0	"dashed"	"KP.3.1.1"
"MC.4"	0.02442382	0.0091	0.03974	33	"Ontario"	0	"dashed"	"KP.3.1.1"
"MC.10.1"	0.02432135	0.0121	0.03654	52	"Ontario"	0	"dashed"	"KP.3.1.1"
"LF.7*"	0.02426819	0.0078	0.04074	25	"Alberta"	0	"dashed"	"KP.3*"
"NH.2"	0.02337659	0.00248	0.04427	15	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.10*"	0.02201436	0.0086	0.03543	39	"New Brunswick"	0	"dashed"	"KP.3*"
"MC.14"	0.02095453	0.01209	0.02982	80	"Canada"	0	"dashed"	"KP.3.1.1"
"XEC.3"	0.02082995	0.00327	0.03839	20	"Canada"	0	"dashed"	"KP.3.1.1"
"KP.3.3.1"	0.02082516	0.00759	0.03406	36	"Alberta"	0	"dashed"	"KP.3.1.1"
"MC.8*"	0.0202941	0.01357	0.02702	138	"Canada"	0	"dashed"	"KP.3*"
"MC.8"	0.02027477	0.00641	0.03414	37	"Ontario"	0	"dashed"	"KP.3.1.1"
"MC.1.1"	0.01958064	0.00468	0.03448	27	"Canada"	0	"dashed"	"KP.3.1.1"
"XEC.1"	0.01955708	0.00482	0.03429	28	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.22"	0.01901491	0.00437	0.03366	28	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.2"	0.01827224	0	0.03771	13	"Quebec"	0	"dashed"	"KP.3.1.1"
"MC.11"	0.01699425	0	0.0433	13	"Newfoundland and Labrador"	0	"dashed"	"KP.3.1.1"
"MC.11*"	0.01699425	0	0.0433	13	"Newfoundland and Labrador"	0	"dashed"	"KP.3*"
"XEL"	0.01660975	0.00673	0.02649	59	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.2*"	0.01638197	0	0.03416	15	"Quebec"	0	"dashed"	"KP.3*"
"MC.13"	0.01638134	0.0089	0.02386	120	"British Columbia"	0	"dashed"	"KP.3.1.1"
"KP.3.2.7"	0.01634748	0.0047	0.02799	42	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.13.1"	0.01609748	0.00977	0.02242	143	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.13*"	0.01524338	0.00796	0.02253	124	"British Columbia"	0	"dashed"	"KP.3*"
"XEM"	0.0151498	0.00333	0.02697	40	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.8*"	0.01501301	0	0.03424	17	"British Columbia"	0	"dashed"	"KP.3*"
"MC.19"	0.01482921	0.00542	0.02424	63	"Canada"	0	"dashed"	"KP.3.1.1"
"NH*"	0.01474408	0	0.03383	15	"Alberta"	0	"dashed"	"KP.3*"
"NH.2"	0.01474408	0	0.03383	15	"Alberta"	0	"dashed"	"KP.3.1.1"
"MC.9"	0.01430337	0.00381	0.0248	63	"New Brunswick"	0	"dashed"	"KP.3.1.1"
"MC.10*"	0.0140907	0.00769	0.02049	140	"Alberta"	0	"dashed"	"KP.3*"
"MC.8"	0.01406093	0.0044	0.02372	59	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.8.1"	0.01359243	0	0.03561	11	"Alberta"	0	"dashed"	"KP.3.1.1"
"MK.1"	0.01340571	0.00471	0.0221	83	"Ontario"	0	"dashed"	"KP.3.1.1"
"MC.9"	0.01335858	0	0.03159	16	"Alberta"	0	"dashed"	"KP.3.1.1"
"MC.10"	0.01290593	0	0.03432	13	"New Brunswick"	0	"dashed"	"KP.3.1.1"
"MC.10*"	0.01286179	0.00954	0.01619	510	"Canada"	0	"dashed"	"KP.3*"
"NH*"	0.0128097	0	0.02747	25	"Canada"	0	"dashed"	"KP.3*"
"MC.10*"	0.01280278	0	0.02999	15	"Quebec"	0	"dashed"	"KP.3*"
"MC.18"	0.01249793	0	0.02699	29	"Ontario"	0	"dashed"	"KP.3.1.1"
"LY*"	0.01230683	0.00024	0.02437	42	"Ontario"	0	"dashed"	"KP.3*"
"XEC.1"	0.0121603	0	0.0283	20	"Alberta"	0	"dashed"	"KP.3.1.1"
"KP.3.1.6"	0.01192741	0	0.02651	28	"British Columbia"	0	"dashed"	"KP.3.1.1"
"NP*"	0.01160611	0.0054	0.01781	145	"Alberta"	0	"dashed"	"KP.3*"
"MK.1"	0.01087783	0.00347	0.01829	95	"Canada"	0	"dashed"	"KP.3.1.1"
"LF.7*"	0.0104641	0.00354	0.01739	108	"Canada"	0	"dashed"	"KP.3*"
"KP.3.2.7"	0.01023668	0	0.02208	42	"Ontario"	0	"dashed"	"KP.3.1.1"
"NP*"	0.01010408	0.00566	0.01455	267	"Canada"	0	"dashed"	"KP.3*"
"MC.4"	0.0098165	0.00009	0.01955	54	"Canada"	0	"dashed"	"KP.3.1.1"
"KW.1.1*"	0.00981284	0	0.03113	11	"Alberta"	0	"dashed"	"KP.3*"
"MC.13"	0.00977534	0.00368	0.01587	141	"Alberta"	0	"dashed"	"KP.3.1.1"
"MC.6"	0.00969389	0.00294	0.01645	130	"British Columbia"	0	"dashed"	"KP.3.1.1"
"MC.16"	0.00954444	0	0.02266	34	"New Brunswick"	0	"dashed"	"KP.3.1.1"
"MC.13*"	0.008549	0.00281	0.01429	157	"Alberta"	0	"dashed"	"KP.3*"
"MK*"	0.00844676	0	0.02191	31	"British Columbia"	0	"dashed"	"KP.3*"
"MV.1"	0.00817574	0	0.02637	17	"Ontario"	0	"dashed"	"KP.3.1.1"
"MC.10*"	0.0081608	0.00312	0.0132	233	"Ontario"	0	"dashed"	"KP.3*"
"MU.1"	0.0081406	0	0.02812	12	"Alberta"	0	"dashed"	"KP.3.1.1"
"MC.13*"	0.00776465	0.00517	0.01036	777	"Canada"	0	"dashed"	"KP.3*"
"MC.3"	0.00749694	0	0.01896	43	"British Columbia"	0	"dashed"	"KP.3.1.1"
"KP.3.2.9"	0.00724722	0	0.01824	46	"Canada"	0	"dashed"	"KP.3.1.1"
"LB.1.4.3"	0.00708614	0	0.02516	15	"Canada"	0	"dashed"	"KP.3.1.1"
"MG.2"	0.00681114	0	0.02896	11	"British Columbia"	0	"dashed"	"KP.3.1.1"
"MC.19"	0.00673582	0	0.01866	39	"Ontario"	0	"dashed"	"KP.3.1.1"
"LY*"	0.00653482	0	0.01554	60	"Canada"	0	"dashed"	"KP.3*"
"MC.10*"	0.00634298	0	0.01479	78	"British Columbia"	0	"dashed"	"KP.3*"
"MC.16"	0.00595612	0	0.01448	76	"British Columbia"	0	"dashed"	"KP.3.1.1"
"MC.2"	0.00591247	0	0.01661	41	"Alberta"	0	"dashed"	"KP.3.1.1"
"MC.13*"	0.00574431	0.00192	0.00957	391	"Ontario"	0	"dashed"	"KP.3*"
"KP.1.1.3"	0.00573627	0	0.02842	11	"New Brunswick"	0	"dashed"	"KP.3.1.1"
"MC.13"	0.00567962	0.00284	0.00852	628	"Canada"	0	"dashed"	"KP.3.1.1"
"KP.3.3.2"	0.00477765	0.00013	0.00943	224	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.8*"	0.00475866	0	0.02273	14	"Alberta"	0	"dashed"	"KP.3*"
"KP.4.2*"	0.00412251	0	0.02645	12	"Canada"	0	"dashed"	"KP.3*"
"KP.3.3.2"	0.00372416	0	0.01032	110	"Alberta"	0	"dashed"	"KP.3.1.1"
"MC.2*"	0.00370234	0	0.01342	48	"Alberta"	0	"dashed"	"KP.3*"
"MV.1"	0.00352661	0	0.0151	34	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.10"	0.00325589	0	0.007	341	"Canada"	0	"dashed"	"KP.3.1.1"
"LB.1.4.3"	0.00300391	0	0.02072	14	"Alberta"	0	"dashed"	"KP.3.1.1"
"MC.10"	0.00246846	0	0.01128	68	"British Columbia"	0	"dashed"	"KP.3.1.1"
"MC.14"	0.00198988	0	0.02025	13	"Alberta"	0	"dashed"	"KP.3.1.1"
"LY.1"	0.00180385	0	0.01605	25	"Ontario"	0	"dashed"	"KP.3.1.1"
"MC.16"	0.0017375	0	0.01253	34	"Quebec"	0	"dashed"	"KP.3.1.1"
"LB.1.4*"	0.00161194	0	0.01655	23	"British Columbia"	0	"dashed"	"KP.3*"
"MU.1"	0.0013871	0	0.01921	16	"British Columbia"	0	"dashed"	"KP.3.1.1"
"LB.1.4"	0.00138615	0	0.01777	19	"British Columbia"	0	"dashed"	"KP.3.1.1"
"MC.10"	0.00133294	0	0.0082	96	"Alberta"	0	"dashed"	"KP.3.1.1"
"LB.1.2.2"	0.00131759	0	0.00966	74	"Ontario"	0	"dashed"	"KP.3.1.1"
"LB.1.2.2"	0.00038282	0	0.00695	105	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.16"	0.0003716	0	0.00338	516	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.18"	0.0002531	0	0.00921	56	"Canada"	0	"dashed"	"KP.3.1.1"
"MC.10"	0.0001985	0	0.00593	157	"Ontario"	0	"dashed"	"KP.3.1.1"
"MT.1"	0.00014856	0	0.01586	20	"Canada"	0	"dashed"	"KP.3.1.1"
