"Date"	"Lineage"	"Frequency"	"% Frequency"
2024-01-22	"HV.1"	35	"3%"
2024-01-22	"JG.3.2"	57	"4%"
2024-01-22	"JN.1"	487	"36%"
2024-01-22	"JN.1.1"	95	"7%"
2024-01-22	"JN.1.11.1"	0	"0%"
2024-01-22	"JN.1.13.1"	1	"0%"
2024-01-22	"JN.1.16"	0	"0%"
2024-01-22	"JN.1.18"	1	"0%"
2024-01-22	"JN.1.2"	45	"3%"
2024-01-22	"JN.1.22"	71	"5%"
2024-01-22	"JN.1.31"	41	"3%"
2024-01-22	"JN.1.32"	1	"0%"
2024-01-22	"JN.1.39"	38	"3%"
2024-01-22	"JN.1.4"	95	"7%"
2024-01-22	"JN.1.4.5"	51	"4%"
2024-01-22	"JN.1.7"	12	"1%"
2024-01-22	"JN.1.7.2"	0	"0%"
2024-01-22	"JN.1.8.1"	25	"2%"
2024-01-22	"JN.1.9"	15	"1%"
2024-01-22	"JN.2.5"	54	"4%"
2024-01-22	"KP.1.1"	0	"0%"
2024-01-22	"KP.2"	0	"0%"
2024-01-22	"KP.3"	0	"0%"
2024-01-22	"KS.1"	0	"0%"
2024-01-22	"other lineages"	208	"16%"
2024-01-22	"XDP"	3	"0%"
2024-01-29	"HV.1"	19	"1%"
2024-01-29	"JG.3.2"	25	"2%"
2024-01-29	"JN.1"	483	"38%"
2024-01-29	"JN.1.1"	58	"5%"
2024-01-29	"JN.1.11.1"	0	"0%"
2024-01-29	"JN.1.13.1"	0	"0%"
2024-01-29	"JN.1.16"	3	"0%"
2024-01-29	"JN.1.18"	4	"0%"
2024-01-29	"JN.1.2"	32	"2%"
2024-01-29	"JN.1.22"	82	"6%"
2024-01-29	"JN.1.31"	43	"3%"
2024-01-29	"JN.1.32"	1	"0%"
2024-01-29	"JN.1.39"	13	"1%"
2024-01-29	"JN.1.4"	132	"10%"
2024-01-29	"JN.1.4.5"	43	"3%"
2024-01-29	"JN.1.7"	26	"2%"
2024-01-29	"JN.1.7.2"	5	"0%"
2024-01-29	"JN.1.8.1"	39	"3%"
2024-01-29	"JN.1.9"	14	"1%"
2024-01-29	"JN.2.5"	65	"5%"
2024-01-29	"KP.1.1"	0	"0%"
2024-01-29	"KP.2"	0	"0%"
2024-01-29	"KP.3"	0	"0%"
2024-01-29	"KS.1"	0	"0%"
2024-01-29	"other lineages"	185	"14%"
2024-01-29	"XDP"	11	"1%"
2024-02-05	"HV.1"	9	"1%"
2024-02-05	"JG.3.2"	19	"2%"
2024-02-05	"JN.1"	416	"38%"
2024-02-05	"JN.1.1"	36	"3%"
2024-02-05	"JN.1.11.1"	0	"0%"
2024-02-05	"JN.1.13.1"	0	"0%"
2024-02-05	"JN.1.16"	0	"0%"
2024-02-05	"JN.1.18"	2	"0%"
2024-02-05	"JN.1.2"	22	"2%"
2024-02-05	"JN.1.22"	89	"8%"
2024-02-05	"JN.1.31"	45	"4%"
2024-02-05	"JN.1.32"	4	"0%"
2024-02-05	"JN.1.39"	15	"1%"
2024-02-05	"JN.1.4"	140	"13%"
2024-02-05	"JN.1.4.5"	44	"4%"
2024-02-05	"JN.1.7"	17	"2%"
2024-02-05	"JN.1.7.2"	5	"0%"
2024-02-05	"JN.1.8.1"	38	"3%"
2024-02-05	"JN.1.9"	9	"1%"
2024-02-05	"JN.2.5"	39	"4%"
2024-02-05	"KP.1.1"	0	"0%"
2024-02-05	"KP.2"	0	"0%"
2024-02-05	"KP.3"	0	"0%"
2024-02-05	"KS.1"	0	"0%"
2024-02-05	"other lineages"	153	"14%"
2024-02-05	"XDP"	7	"1%"
2024-02-12	"HV.1"	4	"0%"
2024-02-12	"JG.3.2"	11	"1%"
2024-02-12	"JN.1"	320	"37%"
2024-02-12	"JN.1.1"	37	"4%"
2024-02-12	"JN.1.11.1"	3	"0%"
2024-02-12	"JN.1.13.1"	3	"0%"
2024-02-12	"JN.1.16"	3	"0%"
2024-02-12	"JN.1.18"	3	"0%"
2024-02-12	"JN.1.2"	13	"1%"
2024-02-12	"JN.1.22"	30	"3%"
2024-02-12	"JN.1.31"	27	"3%"
2024-02-12	"JN.1.32"	6	"1%"
2024-02-12	"JN.1.39"	16	"2%"
2024-02-12	"JN.1.4"	153	"18%"
2024-02-12	"JN.1.4.5"	34	"4%"
2024-02-12	"JN.1.7"	21	"2%"
2024-02-12	"JN.1.7.2"	2	"0%"
2024-02-12	"JN.1.8.1"	44	"5%"
2024-02-12	"JN.1.9"	17	"2%"
2024-02-12	"JN.2.5"	19	"2%"
2024-02-12	"KP.1.1"	1	"0%"
2024-02-12	"KP.2"	1	"0%"
2024-02-12	"KP.3"	0	"0%"
2024-02-12	"KS.1"	0	"0%"
2024-02-12	"other lineages"	102	"12%"
2024-02-12	"XDP"	4	"0%"
2024-02-19	"HV.1"	5	"1%"
2024-02-19	"JG.3.2"	7	"1%"
2024-02-19	"JN.1"	367	"37%"
2024-02-19	"JN.1.1"	34	"3%"
2024-02-19	"JN.1.11.1"	2	"0%"
2024-02-19	"JN.1.13.1"	4	"0%"
2024-02-19	"JN.1.16"	0	"0%"
2024-02-19	"JN.1.18"	7	"1%"
2024-02-19	"JN.1.2"	15	"2%"
2024-02-19	"JN.1.22"	28	"3%"
2024-02-19	"JN.1.31"	32	"3%"
2024-02-19	"JN.1.32"	8	"1%"
2024-02-19	"JN.1.39"	14	"1%"
2024-02-19	"JN.1.4"	175	"18%"
2024-02-19	"JN.1.4.5"	32	"3%"
2024-02-19	"JN.1.7"	40	"4%"
2024-02-19	"JN.1.7.2"	9	"1%"
2024-02-19	"JN.1.8.1"	59	"6%"
2024-02-19	"JN.1.9"	9	"1%"
2024-02-19	"JN.2.5"	19	"2%"
2024-02-19	"KP.1.1"	2	"0%"
2024-02-19	"KP.2"	0	"0%"
2024-02-19	"KP.3"	0	"0%"
2024-02-19	"KS.1"	0	"0%"
2024-02-19	"other lineages"	119	"12%"
2024-02-19	"XDP"	6	"1%"
2024-02-26	"HV.1"	2	"0%"
2024-02-26	"JG.3.2"	16	"2%"
2024-02-26	"JN.1"	267	"34%"
2024-02-26	"JN.1.1"	24	"3%"
2024-02-26	"JN.1.11.1"	11	"1%"
2024-02-26	"JN.1.13.1"	3	"0%"
2024-02-26	"JN.1.16"	3	"0%"
2024-02-26	"JN.1.18"	4	"1%"
2024-02-26	"JN.1.2"	30	"4%"
2024-02-26	"JN.1.22"	27	"3%"
2024-02-26	"JN.1.31"	18	"2%"
2024-02-26	"JN.1.32"	9	"1%"
2024-02-26	"JN.1.39"	9	"1%"
2024-02-26	"JN.1.4"	124	"16%"
2024-02-26	"JN.1.4.5"	24	"3%"
2024-02-26	"JN.1.7"	21	"3%"
2024-02-26	"JN.1.7.2"	9	"1%"
2024-02-26	"JN.1.8.1"	41	"5%"
2024-02-26	"JN.1.9"	8	"1%"
2024-02-26	"JN.2.5"	20	"3%"
2024-02-26	"KP.1.1"	0	"0%"
2024-02-26	"KP.2"	4	"1%"
2024-02-26	"KP.3"	0	"0%"
2024-02-26	"KS.1"	0	"0%"
2024-02-26	"other lineages"	104	"13%"
2024-02-26	"XDP"	16	"2%"
2024-03-04	"HV.1"	4	"1%"
2024-03-04	"JG.3.2"	10	"1%"
2024-03-04	"JN.1"	245	"33%"
2024-03-04	"JN.1.1"	19	"3%"
2024-03-04	"JN.1.11.1"	14	"2%"
2024-03-04	"JN.1.13.1"	3	"0%"
2024-03-04	"JN.1.16"	3	"0%"
2024-03-04	"JN.1.18"	20	"3%"
2024-03-04	"JN.1.2"	9	"1%"
2024-03-04	"JN.1.22"	13	"2%"
2024-03-04	"JN.1.31"	20	"3%"
2024-03-04	"JN.1.32"	8	"1%"
2024-03-04	"JN.1.39"	16	"2%"
2024-03-04	"JN.1.4"	118	"16%"
2024-03-04	"JN.1.4.5"	31	"4%"
2024-03-04	"JN.1.7"	48	"6%"
2024-03-04	"JN.1.7.2"	15	"2%"
2024-03-04	"JN.1.8.1"	33	"4%"
2024-03-04	"JN.1.9"	4	"1%"
2024-03-04	"JN.2.5"	11	"1%"
2024-03-04	"KP.1.1"	7	"1%"
2024-03-04	"KP.2"	2	"0%"
2024-03-04	"KP.3"	2	"0%"
2024-03-04	"KS.1"	2	"0%"
2024-03-04	"other lineages"	88	"12%"
2024-03-04	"XDP"	8	"1%"
2024-03-11	"HV.1"	1	"0%"
2024-03-11	"JG.3.2"	9	"1%"
2024-03-11	"JN.1"	194	"26%"
2024-03-11	"JN.1.1"	22	"3%"
2024-03-11	"JN.1.11.1"	19	"3%"
2024-03-11	"JN.1.13.1"	4	"1%"
2024-03-11	"JN.1.16"	3	"0%"
2024-03-11	"JN.1.18"	20	"3%"
2024-03-11	"JN.1.2"	5	"1%"
2024-03-11	"JN.1.22"	18	"2%"
2024-03-11	"JN.1.31"	20	"3%"
2024-03-11	"JN.1.32"	14	"2%"
2024-03-11	"JN.1.39"	7	"1%"
2024-03-11	"JN.1.4"	138	"18%"
2024-03-11	"JN.1.4.5"	26	"3%"
2024-03-11	"JN.1.7"	42	"6%"
2024-03-11	"JN.1.7.2"	25	"3%"
2024-03-11	"JN.1.8.1"	44	"6%"
2024-03-11	"JN.1.9"	4	"1%"
2024-03-11	"JN.2.5"	5	"1%"
2024-03-11	"KP.1.1"	3	"0%"
2024-03-11	"KP.2"	10	"1%"
2024-03-11	"KP.3"	24	"3%"
2024-03-11	"KS.1"	1	"0%"
2024-03-11	"other lineages"	87	"12%"
2024-03-11	"XDP"	6	"1%"
2024-03-18	"HV.1"	1	"0%"
2024-03-18	"JG.3.2"	5	"1%"
2024-03-18	"JN.1"	168	"25%"
2024-03-18	"JN.1.1"	12	"2%"
2024-03-18	"JN.1.11.1"	16	"2%"
2024-03-18	"JN.1.13.1"	17	"3%"
2024-03-18	"JN.1.16"	7	"1%"
2024-03-18	"JN.1.18"	11	"2%"
2024-03-18	"JN.1.2"	3	"0%"
2024-03-18	"JN.1.22"	14	"2%"
2024-03-18	"JN.1.31"	9	"1%"
2024-03-18	"JN.1.32"	12	"2%"
2024-03-18	"JN.1.39"	13	"2%"
2024-03-18	"JN.1.4"	97	"15%"
2024-03-18	"JN.1.4.5"	17	"3%"
2024-03-18	"JN.1.7"	55	"8%"
2024-03-18	"JN.1.7.2"	14	"2%"
2024-03-18	"JN.1.8.1"	36	"5%"
2024-03-18	"JN.1.9"	5	"1%"
2024-03-18	"JN.2.5"	6	"1%"
2024-03-18	"KP.1.1"	8	"1%"
2024-03-18	"KP.2"	14	"2%"
2024-03-18	"KP.3"	16	"2%"
2024-03-18	"KS.1"	3	"0%"
2024-03-18	"other lineages"	90	"13%"
2024-03-18	"XDP"	18	"3%"
2024-03-25	"HV.1"	0	"0%"
2024-03-25	"JG.3.2"	5	"1%"
2024-03-25	"JN.1"	135	"24%"
2024-03-25	"JN.1.1"	16	"3%"
2024-03-25	"JN.1.11.1"	16	"3%"
2024-03-25	"JN.1.13.1"	3	"1%"
2024-03-25	"JN.1.16"	7	"1%"
2024-03-25	"JN.1.18"	3	"1%"
2024-03-25	"JN.1.2"	3	"1%"
2024-03-25	"JN.1.22"	9	"2%"
2024-03-25	"JN.1.31"	8	"1%"
2024-03-25	"JN.1.32"	11	"2%"
2024-03-25	"JN.1.39"	8	"1%"
2024-03-25	"JN.1.4"	79	"14%"
2024-03-25	"JN.1.4.5"	8	"1%"
2024-03-25	"JN.1.7"	32	"6%"
2024-03-25	"JN.1.7.2"	12	"2%"
2024-03-25	"JN.1.8.1"	29	"5%"
2024-03-25	"JN.1.9"	5	"1%"
2024-03-25	"JN.2.5"	5	"1%"
2024-03-25	"KP.1.1"	15	"3%"
2024-03-25	"KP.2"	27	"5%"
2024-03-25	"KP.3"	28	"5%"
2024-03-25	"KS.1"	2	"0%"
2024-03-25	"other lineages"	79	"14%"
2024-03-25	"XDP"	8	"1%"
2024-04-01	"HV.1"	1	"0%"
2024-04-01	"JG.3.2"	0	"0%"
2024-04-01	"JN.1"	114	"19%"
2024-04-01	"JN.1.1"	5	"1%"
2024-04-01	"JN.1.11.1"	8	"1%"
2024-04-01	"JN.1.13.1"	7	"1%"
2024-04-01	"JN.1.16"	26	"4%"
2024-04-01	"JN.1.18"	10	"2%"
2024-04-01	"JN.1.2"	3	"1%"
2024-04-01	"JN.1.22"	8	"1%"
2024-04-01	"JN.1.31"	8	"1%"
2024-04-01	"JN.1.32"	12	"2%"
2024-04-01	"JN.1.39"	6	"1%"
2024-04-01	"JN.1.4"	73	"12%"
2024-04-01	"JN.1.4.5"	8	"1%"
2024-04-01	"JN.1.7"	38	"6%"
2024-04-01	"JN.1.7.2"	23	"4%"
2024-04-01	"JN.1.8.1"	26	"4%"
2024-04-01	"JN.1.9"	5	"1%"
2024-04-01	"JN.2.5"	5	"1%"
2024-04-01	"KP.1.1"	10	"2%"
2024-04-01	"KP.2"	34	"6%"
2024-04-01	"KP.3"	49	"8%"
2024-04-01	"KS.1"	18	"3%"
2024-04-01	"other lineages"	80	"14%"
2024-04-01	"XDP"	9	"2%"
2024-04-08	"HV.1"	0	"0%"
2024-04-08	"JG.3.2"	6	"1%"
2024-04-08	"JN.1"	82	"16%"
2024-04-08	"JN.1.1"	11	"2%"
